listing_id,date,city,district,rooms,area_sqm,floor,total_floors,has_elevator,year_built,distance_center_km,postal_code,price_sqm,price_total
665759,2025-04-04,Lodz,Polesie,1.0,48.9,7.0,13.0,1.0,2002.0,13.16,94-870,3500,171150
142072,2024-03-07,Poznan,Naramowice,2.0,57.6,1.0,17.0,1.0,1964.0,15.66,27-538,3500,201600
62081,2025-01-26,Wroclaw,Fabryczna,4.0,96.4,13.0,16.0,1.0,1961.0,2.66,16-712,7017,676424
443674,2024-04-22,Wroclaw,Oporow,1.0,54.8,9.0,8.0,0.0,1969.0,6.85,62-960,3966,217355
332603,2025-07-08,Warszawa,Bielany,1.0,39.7,13.0,8.0,1.0,1970.0,9.73,46-646,5450,216379
451239,2024-07-24,Lodz,Widzew,5.0,95.5,0.0,14.0,1.0,2012.0,7.61,44-296,3537,337738
149174,2025-01-27,Warszawa,Zoliborz,3.0,81.9,,9.0,1.0,1970.0,3.02,32-672,11235,920151
504295,2025-03-13,Warszawa,Bielany,3.0,96.3,1.0,12.0,1.0,1981.0,3.22,70-134,9031,869667
565580,2025-02-26,Krakow,Pradnik,4.0,72.5,9.0,7.0,0.0,1960.0,11.96,39-864,3500,253750
184967,2023-11-27,Krakow,Pradnik,4.0,90.1,13.0,17.0,,2001.0,2.48,71-635,8272,745308
737098,2025-05-24,Warszawa,Zoliborz,5.0,100.7,7.0,4.0,0.0,1995.0,2.69,68-163,10737,1081233
459352,2025-04-23,Wroclaw,Psie Pole,3.0,73.5,10.0,7.0,1.0,1975.0,5.04,40-298,5641,414581
484455,2025-05-26,Warszawa,Mokotow,2.0,64.1,14.0,9.0,1.0,1996.0,1.35,65-813,15179,972978
753343,2024-12-18,Gdansk,Osowa,3.0,99.8,9.0,4.0,0.0,2009.0,0.2,92-201,7320,730558
429624,2024-07-01,Gdansk,Przymorze,1.0,45.1,9.0,4.0,0.0,1964.0,0.2,76-572,8325,375437
269080,2025-02-22,Poznan,Wilda,1.0,59.3,4.0,12.0,1.0,1990.0,6.2,26-963,4701,278771
112134,2023-11-09,Poznan,Wilda,5.0,,8.0,15.0,1.0,1959.0,2.57,67-817,6810,392924
771116,2024-03-13,Warszawa,Zoliborz,3.0,57.5,10.0,16.0,1.0,1955.0,0.47,41-911,14283,821276
734327,2025-06-14,Krakow,Krowodrza,3.0,59.0,3.0,12.0,1.0,1989.0,3.38,79-415,9921,585332
472166,2025-07-12,Wroclaw,Oltaszyn,3.0,88.8,5.0,11.0,,1965.0,7.66,83-338,4607,409097
89642,2024-07-06,Warszawa,Wola,5.0,86.1,6.0,5.0,1.0,,13.32,32-342,4696,404285
484836,2024-06-26,Warszawa,Ursus,3.0,66.1,,5.0,0.0,1983.0,4.84,33-842,7093,468863
511901,2024-06-30,Krakow,Bronowice,3.0,87.5,14.0,15.0,1.0,,1.09,33-466,10429,912535
333753,2024-04-04,Wroclaw,Psie Pole,4.0,93.3,12.0,9.0,1.0,1990.0,4.1,49-160,6447,601469
503213,2024-06-18,Gdansk,Zaspa,3.0,86.3,15.0,9.0,1.0,2006.0,12.13,56-995,3589,309714
539574,2023-12-24,Gdansk,Osowa,3.0,69.6,15.0,13.0,1.0,1961.0,0.6,27-548,8726,607314
771498,2025-08-31,Wroclaw,Biskupin,5.0,79.9,5.0,7.0,0.0,,12.56,88-751,3500,279650
469883,2025-03-24,Wroclaw,Oporow,4.0,70.8,4.0,,0.0,1957.0,3.65,79-558,5520,390788
474323,2024-09-29,Krakow,Krowodrza,2.0,77.1,13.0,14.0,1.0,1980.0,8.09,49-497,6649,512658
31101,2025-05-07,Krakow,Bronowice,4.0,92.6,5.0,15.0,1.0,1986.0,10.37,34-569,4892,452993
752464,2025-05-01,Warszawa,Srodmiescie,3.0,78.7,11.0,,1.0,1989.0,3.65,60-779,11546,908632
461392,2025-09-20,Krakow,Pradnik,5.0,90.2,5.0,11.0,1.0,1975.0,6.54,89-248,5497,495855
574141,2025-08-22,Warszawa,Zoliborz,3.0,75.6,9.0,17.0,0.0,2018.0,2.3,57-291,12014,908257
287130,2025-06-05,Warszawa,Praga,5.0,70.7,15.0,14.0,0.0,1961.0,2.49,18-924,8457,597887
794488,2024-05-15,Gdansk,Wrzeszcz,4.0,106.4,7.0,16.0,1.0,2015.0,10.35,63-163,4997,531639
175477,2024-12-14,Warszawa,Zoliborz,3.0,96.9,6.0,6.0,1.0,1996.0,12.17,92-821,4671,452664
505523,2025-01-17,Gdansk,Wrzeszcz,3.0,89.6,7.0,14.0,1.0,1973.0,1.51,69-958,9222,826278
302655,2025-09-13,Gdansk,Orunia,1.0,55.3,2.0,17.0,1.0,2022.0,2.88,75-984,6805,376302
538837,2023-10-23,Wroclaw,Biskupin,3.0,70.9,12.0,11.0,1.0,1962.0,5.51,36-906,6540,463713
657208,2025-04-21,Poznan,Jezyce,3.0,58.2,15.0,6.0,1.0,1984.0,12.55,53-982,3500,203700
232990,2025-01-15,Lodz,Retkinia,1.0,68.1,4.0,12.0,1.0,2008.0,8.1,20-661,3554,242038
607255,2024-03-13,Wroclaw,Krzyki,4.0,73.3,4.0,12.0,1.0,1985.0,4.83,28-908,6629,485925
10248,2024-11-14,Warszawa,Ursynow,2.0,31.7,14.0,4.0,0.0,1974.0,4.3,48-826,8107,257003
379509,2024-05-31,Lodz,Baluty,4.0,127.1,14.0,15.0,1.0,2001.0,1.94,19-379,5667,720229
704548,2024-04-21,Wroclaw,Srodmiescie,5.0,79.0,6.0,16.0,0.0,1969.0,6.73,26-138,6186,488705
534199,2025-09-09,Lodz,Retkinia,2.0,72.4,9.0,11.0,1.0,1976.0,4.05,12-418,4770,345377
662659,2023-12-24,Poznan,Naramowice,5.0,125.3,12.0,15.0,1.0,1964.0,16.65,72-262,3500,438550
299431,2025-01-15,Poznan,Rataje,,90.9,14.0,9.0,1.0,2007.0,2.5,63-440,7144,649361
265424,2024-07-29,Lodz,Widzew,4.0,62.4,8.0,5.0,1.0,2004.0,8.03,97-830,3826,238732
495377,2024-02-01,Krakow,Pradnik,3.0,72.7,,16.0,1.0,2019.0,7.96,68-933,4527,329099
104716,2024-12-25,Wroclaw,Psie Pole,5.0,69.0,0.0,10.0,1.0,2019.0,3.94,40-514,5879,405682
146827,2024-06-06,Poznan,Rataje,1.0,58.8,3.0,14.0,1.0,2005.0,4.37,53-120,5368,315647
146216,2024-06-14,Gdansk,Zaspa,1.0,78.3,6.0,6.0,1.0,2002.0,9.89,93-123,5382,421417
367211,2024-12-08,Wroclaw,Fabryczna,2.0,94.5,15.0,,,2015.0,3.12,96-708,7572,715591
673489,2025-03-16,Poznan,Grunwald,2.0,73.5,9.0,7.0,1.0,1962.0,3.21,35-108,6504,478021
53280,2024-08-24,Warszawa,Bielany,2.0,79.6,13.0,12.0,1.0,1987.0,1.5,44-867,11732,933832
583189,2025-01-08,Wroclaw,Biskupin,5.0,97.6,4.0,13.0,1.0,1993.0,3.05,83-965,7615,743265
535543,2024-06-24,Krakow,Czyzyny,,108.3,6.0,4.0,0.0,1975.0,2.77,45-755,7156,774960
56438,2024-07-08,Gdansk,Oliwa,4.0,86.0,7.0,6.0,0.0,2004.0,10.88,72-662,4103,352861
129085,2025-08-30,Warszawa,Srodmiescie,1.0,74.9,13.0,10.0,1.0,2003.0,6.38,14-390,9967,746532
541956,2025-07-24,Gdansk,Zaspa,5.0,145.7,,13.0,1.0,2013.0,5.09,28-656,6539,952677
409810,2025-06-29,Lodz,Srodmiescie,3.0,134.5,15.0,7.0,1.0,2015.0,6.37,81-380,5820,782811
278956,2024-06-20,Lodz,Teofilow,4.0,88.3,0.0,7.0,1.0,1992.0,8.96,33-563,3500,309050
40525,2024-05-01,Wroclaw,Biskupin,4.0,80.4,3.0,8.0,1.0,2008.0,5.33,29-817,6842,550088
55467,2025-04-17,Poznan,Grunwald,1.0,58.0,4.0,8.0,1.0,1998.0,7.04,39-871,4686,271763
38970,2024-05-25,Krakow,Bronowice,5.0,72.9,11.0,7.0,1.0,2021.0,4.08,50-883,9426,687180
455702,2024-08-06,Warszawa,Bielany,5.0,68.3,14.0,7.0,1.0,1968.0,5.95,16-474,9262,632603
373524,2025-09-02,Krakow,Bronowice,2.0,76.1,5.0,8.0,1.0,2006.0,4.17,10-567,7874,599230
613515,2025-02-27,Wroclaw,Srodmiescie,2.0,86.2,12.0,15.0,0.0,2008.0,14.07,39-238,3508,302422
755350,2024-05-15,Warszawa,Bemowo,3.0,89.6,,11.0,1.0,1985.0,5.59,10-491,7799,698747
557927,2024-09-23,Poznan,Wilda,3.0,109.3,2.0,16.0,0.0,1959.0,0.87,35-325,6307,689332
393543,2025-01-02,Lodz,Baluty,5.0,114.0,9.0,14.0,1.0,1995.0,2.4,89-117,4346,495402
485409,2025-01-11,Wroclaw,Oporow,4.0,87.3,7.0,16.0,1.0,2010.0,6.92,32-761,5336,465795
683337,2024-10-19,Gdansk,Srodmiescie,,35.6,2.0,7.0,1.0,1967.0,5.14,33-671,8436,300305
534464,2025-05-08,Wroclaw,Srodmiescie,3.0,69.8,15.0,4.0,0.0,2019.0,2.68,94-769,8253,576073
680281,2024-01-11,Wroclaw,Srodmiescie,2.0,60.6,,11.0,1.0,1991.0,2.26,39-899,9698,587704
126437,2025-03-21,Poznan,Nowe Miasto,4.0,100.1,11.0,4.0,0.0,1999.0,2.69,92-697,4625,463006
380671,2024-08-17,Warszawa,Bemowo,2.0,57.1,14.0,17.0,1.0,2022.0,3.54,19-234,9416,537648
739163,2025-04-29,Warszawa,Mokotow,2.0,59.0,8.0,8.0,1.0,2016.0,9.21,60-200,7400,436602
426088,2024-08-02,Gdansk,Zaspa,2.0,86.1,14.0,13.0,1.0,1987.0,6.81,57-820,5630,484768
364932,2025-08-07,Warszawa,Bemowo,1.0,80.8,12.0,11.0,1.0,1958.0,5.43,37-559,7810,631080
97499,2025-09-28,Poznan,Naramowice,4.0,88.4,7.0,8.0,1.0,2021.0,3.09,20-688,7684,679234
404687,2024-03-18,Lodz,Baluty,3.0,78.8,4.0,16.0,1.0,,1.57,92-935,5461,430290
416496,2024-11-08,Lodz,Teofilow,3.0,83.0,9.0,13.0,1.0,1959.0,3.58,21-489,4587,380727
25797,2024-01-16,Wroclaw,Krzyki,1.0,55.4,6.0,16.0,1.0,1998.0,4.84,13-261,7031,389541
271946,2025-05-28,Gdansk,Oliwa,5.0,62.0,7.0,17.0,0.0,1968.0,3.83,19-996,7488,464278
697885,2025-08-09,Poznan,Stare Miasto,2.0,92.5,11.0,6.0,1.0,1993.0,2.59,65-877,8654,800504
332429,2024-09-24,Krakow,Czyzyny,4.0,84.7,11.0,9.0,1.0,2016.0,6.55,51-813,6203,525411
495631,2023-10-11,Krakow,Czyzyny,3.0,50.6,4.0,11.0,1.0,2009.0,6.04,97-782,6725,340289
548357,2024-01-20,Krakow,Podgorze,4.0,70.5,1.0,10.0,1.0,1977.0,2.68,47-769,8016,565105
386277,2024-11-30,Warszawa,Zoliborz,1.0,68.1,6.0,5.0,1.0,1960.0,7.25,18-859,7498,510598
112859,2024-01-23,Warszawa,Bemowo,5.0,84.9,,10.0,1.0,2016.0,,85-574,3500,297150
529346,2024-09-13,Poznan,Wilda,3.0,79.5,,12.0,1.0,1997.0,5.76,30-226,5912,470015
633332,2025-07-09,Warszawa,Wola,3.0,77.1,13.0,7.0,1.0,2021.0,13.7,58-802,5429,418547
451528,2025-04-11,Krakow,Stare Miasto,1.0,87.2,,16.0,1.0,1998.0,2.05,85-230,10432,909687
783476,2025-08-29,Warszawa,Zoliborz,5.0,95.7,2.0,17.0,,1973.0,9.34,97-163,6533,625194
425345,2024-02-29,Gdansk,Wrzeszcz,5.0,73.2,4.0,10.0,0.0,1990.0,2.11,81-338,8946,654826
270661,2025-03-02,Wroclaw,Oporow,4.0,112.0,15.0,12.0,1.0,,3.03,77-289,7646,856296
674837,2024-07-09,Krakow,Nowa Huta,1.0,58.8,7.0,,1.0,1996.0,1.23,59-509,9485,557708
321966,2025-07-18,Wroclaw,Fabryczna,2.0,79.4,2.0,11.0,1.0,2011.0,3.27,15-223,6865,545056
81006,2024-09-25,Poznan,Winogrady,1.0,60.3,10.0,,1.0,1988.0,3.61,18-641,6620,399186
524573,2025-04-20,Warszawa,Praga,5.0,99.8,7.0,5.0,1.0,1968.0,5.95,76-946,7310,729510
443394,2024-03-10,Warszawa,Ursynow,2.0,65.0,3.0,5.0,1.0,,12.64,38-261,4761,309478
338631,2023-10-25,Poznan,Grunwald,1.0,82.6,10.0,17.0,1.0,1990.0,2.27,88-777,7322,604798
396333,2024-02-28,Krakow,Podgorze,2.0,68.6,3.0,4.0,0.0,2022.0,4.48,63-916,7475,512775
414208,2024-12-22,Warszawa,Zoliborz,5.0,106.9,7.0,4.0,0.0,1964.0,9.35,93-332,5675,606673
93726,2024-07-09,Wroclaw,Psie Pole,1.0,78.8,0.0,4.0,0.0,1961.0,6.36,73-887,4590,361708
515309,2023-10-27,Gdansk,Wrzeszcz,3.0,63.0,5.0,4.0,0.0,1999.0,6.83,20-593,5777,363935
682674,2025-02-02,Poznan,Naramowice,2.0,69.1,7.0,7.0,1.0,,20.17,97-632,3500,241850
23845,2025-09-02,Krakow,Bronowice,1.0,72.4,4.0,6.0,1.0,1994.0,7.67,66-827,6142,444666
608365,2025-08-26,Wroclaw,Srodmiescie,5.0,70.8,10.0,13.0,1.0,1964.0,18.29,38-401,3500,247800
775881,2025-09-22,Poznan,Wilda,5.0,,5.0,14.0,1.0,2015.0,0.2,34-354,7893,989017
382651,2023-10-25,Gdansk,Zaspa,1.0,45.6,15.0,9.0,1.0,1986.0,7.01,80-510,6345,289343
638797,2024-01-11,Warszawa,Zoliborz,5.0,118.8,9.0,4.0,0.0,1997.0,4.07,37-617,8875,1054342
510196,2024-09-22,Gdansk,Srodmiescie,1.0,73.3,1.0,5.0,1.0,,7.65,42-960,5783,423869
529198,2024-08-05,Warszawa,Srodmiescie,2.0,71.8,5.0,8.0,1.0,1962.0,3.76,10-949,11299,811272
630440,2024-02-27,Gdansk,Wrzeszcz,2.0,65.5,13.0,14.0,1.0,1999.0,8.97,29-595,4979,326108
483910,2024-09-19,Wroclaw,Fabryczna,3.0,62.0,2.0,7.0,1.0,1971.0,5.45,28-768,5484,339985
285545,2025-08-27,Krakow,Bronowice,3.0,76.7,13.0,9.0,1.0,2008.0,7.98,50-792,6742,517147
402665,2024-07-09,Wroclaw,Psie Pole,5.0,74.7,11.0,9.0,1.0,1962.0,1.9,26-439,7507,560759
441654,2024-11-12,Gdansk,Oliwa,1.0,74.4,7.0,8.0,1.0,2016.0,1.51,20-183,12359,919486
238509,2024-01-22,Krakow,Pradnik,5.0,65.9,9.0,5.0,1.0,2014.0,4.63,24-244,6949,457970
565029,2024-10-21,Krakow,Pradnik,4.0,102.4,8.0,10.0,1.0,1990.0,0.44,40-168,8746,895565
117211,2025-07-28,Wroclaw,Psie Pole,4.0,108.0,13.0,11.0,1.0,2006.0,8.44,93-417,4445,480024
514755,2025-06-03,Lodz,Gorny,1.0,,6.0,7.0,1.0,2013.0,11.18,77-905,3500,154000
11074,2024-05-10,Warszawa,Bemowo,1.0,72.7,13.0,11.0,1.0,1966.0,12.83,87-648,4713,342658
98498,2024-11-11,Lodz,Gorny,5.0,96.1,3.0,5.0,1.0,1992.0,3.26,78-986,4597,441791
519412,2024-06-25,Krakow,Krowodrza,3.0,59.3,6.0,6.0,1.0,2006.0,5.25,43-244,8999,533622
694712,2025-07-29,Krakow,Nowa Huta,1.0,66.2,15.0,16.0,1.0,2007.0,5.86,65-836,6289,416345
463080,2024-05-31,Gdansk,Chelm,5.0,88.9,,14.0,1.0,2020.0,1.57,80-100,8000,711185
128248,2024-12-31,Warszawa,Mokotow,3.0,109.5,10.0,14.0,1.0,1993.0,,93-590,6801,744761
69217,2024-10-11,Poznan,Stare Miasto,1.0,86.4,0.0,6.0,1.0,1956.0,10.01,48-456,3973,343266
499006,2024-05-14,Krakow,Czyzyny,1.0,56.2,5.0,12.0,1.0,1998.0,1.92,40-320,8908,500617
137371,2024-07-06,Gdansk,Wrzeszcz,3.0,72.7,2.0,14.0,1.0,2001.0,9.23,38-748,5035,366065
101069,2024-09-23,Gdansk,Przymorze,4.0,77.1,8.0,10.0,1.0,2019.0,8.85,10-136,5046,389077
202498,2024-10-20,Krakow,Bronowice,1.0,83.4,1.0,16.0,0.0,2014.0,7.42,48-979,6340,528759
245907,2025-06-27,Krakow,Pradnik,3.0,36.9,9.0,10.0,1.0,1962.0,6.61,74-733,5355,197603
764882,2025-03-05,Lodz,Karolew,3.0,71.1,7.0,17.0,1.0,1999.0,8.42,81-375,3500,248850
334384,2025-09-15,Lodz,Baluty,1.0,48.8,7.0,,1.0,1965.0,11.47,60-362,3500,170800
559361,2024-02-06,Poznan,Winogrady,5.0,121.8,8.0,4.0,0.0,,14.92,60-233,3500,426300
119957,2024-07-24,Krakow,Pradnik,1.0,68.1,,9.0,1.0,1963.0,4.05,16-990,6360,433120
445247,2025-06-17,Warszawa,Praga,3.0,77.6,6.0,5.0,1.0,2020.0,8.12,70-329,6603,512387
546649,2025-02-20,Wroclaw,Krzyki,5.0,82.7,11.0,10.0,1.0,1970.0,5.76,22-205,6294,520552
322045,2024-05-06,Krakow,Stare Miasto,4.0,99.7,4.0,6.0,1.0,1980.0,7.48,19-263,6303,628439
273645,2024-12-26,Gdansk,Przymorze,,70.0,7.0,17.0,1.0,1990.0,7.57,61-205,5182,362720
343873,2024-09-06,Wroclaw,Srodmiescie,1.0,38.9,5.0,6.0,1.0,1965.0,7.02,15-445,6760,262970
259514,2025-02-26,Wroclaw,Krzyki,4.0,115.9,12.0,6.0,1.0,1978.0,5.77,88-636,6637,769200
549426,2025-03-27,Krakow,Bronowice,4.0,93.4,,7.0,1.0,1985.0,1.37,25-238,8804,822339
450957,2024-08-09,Gdansk,Przymorze,4.0,64.3,9.0,17.0,1.0,2013.0,2.79,92-145,8633,555101
700051,2023-10-22,Wroclaw,Krzyki,1.0,61.7,7.0,16.0,1.0,2019.0,7.69,96-440,5573,343854
152325,2024-12-28,Lodz,Srodmiescie,4.0,53.9,,4.0,,1980.0,6.98,78-194,4785,257893
278051,2024-06-29,Poznan,Jezyce,3.0,71.9,11.0,12.0,1.0,1956.0,4.9,27-965,5640,405537
191118,2025-05-03,Gdansk,Zaspa,3.0,98.1,13.0,17.0,1.0,1977.0,10.9,98-449,3812,373955
43168,2024-09-11,Warszawa,Praga,3.0,61.0,11.0,17.0,1.0,1963.0,9.71,60-930,5608,342078
377363,2025-05-31,Lodz,Baluty,2.0,85.3,5.0,4.0,0.0,1994.0,2.68,79-549,4321,368621
398649,2024-05-29,Poznan,Grunwald,4.0,88.9,15.0,9.0,1.0,1969.0,7.16,94-351,4663,414551
49568,2024-06-06,Lodz,Teofilow,5.0,61.3,7.0,10.0,1.0,2011.0,0.53,76-288,5992,367326
575697,2024-06-30,Warszawa,Mokotow,5.0,105.0,5.0,14.0,1.0,1961.0,3.49,29-465,10171,1067992
91596,2024-12-31,Krakow,Czyzyny,1.0,68.5,6.0,11.0,1.0,1991.0,9.05,73-671,5114,350308
703644,2024-04-15,Warszawa,Bielany,1.0,63.0,7.0,12.0,1.0,1996.0,3.85,73-388,8648,544831
132371,2025-05-24,Warszawa,Ursynow,3.0,64.0,1.0,10.0,1.0,2010.0,3.1,29-402,9912,634400
189352,2024-03-13,Warszawa,Mokotow,5.0,88.9,14.0,16.0,1.0,2015.0,8.02,76-892,8360,743212
367794,2024-10-18,Warszawa,Zoliborz,,129.2,5.0,14.0,1.0,2014.0,3.48,87-241,10542,1362061
18589,2024-03-13,Wroclaw,Srodmiescie,,81.9,12.0,6.0,1.0,1999.0,1.78,82-804,10500,859938
664186,2024-08-26,Warszawa,Targowek,4.0,86.8,2.0,4.0,0.0,1960.0,2.94,80-235,7617,661179
665848,2024-11-04,Wroclaw,Oporow,2.0,75.5,3.0,,0.0,1984.0,3.14,43-117,6834,515983
612416,2025-07-06,Wroclaw,Oporow,2.0,70.4,0.0,6.0,1.0,1959.0,0.63,12-131,8184,576161
444672,2023-12-17,Warszawa,Ursus,3.0,80.3,7.0,13.0,1.0,1999.0,3.88,69-938,8764,703725
137350,2024-09-26,Poznan,Wilda,5.0,95.0,1.0,4.0,0.0,2017.0,3.66,90-945,6243,593052
60724,2023-10-16,Poznan,Grunwald,4.0,88.4,3.0,15.0,1.0,,12.47,11-671,3500,309400
790238,2025-04-16,Poznan,Wilda,,80.9,10.0,17.0,1.0,2014.0,,67-340,5892,476636
253676,2024-03-16,Gdansk,Zaspa,1.0,62.5,7.0,13.0,1.0,2016.0,2.73,51-352,7854,490847
124859,2025-09-29,Lodz,Gorny,4.0,87.4,6.0,17.0,1.0,1987.0,9.31,77-232,3500,305900
132467,2025-04-23,Poznan,Jezyce,5.0,115.3,5.0,10.0,1.0,2005.0,4.83,10-281,4971,573213
193276,2024-10-01,Warszawa,Srodmiescie,3.0,87.6,15.0,8.0,1.0,1967.0,4.55,13-659,10976,961456
680896,2024-01-31,Gdansk,Oliwa,2.0,65.2,,10.0,1.0,1965.0,22.26,10-489,3500,228200
582831,2025-06-14,Krakow,Podgorze,4.0,78.4,11.0,6.0,1.0,1990.0,7.47,14-765,6420,503328
577894,2025-02-15,Warszawa,Mokotow,1.0,59.8,10.0,14.0,1.0,1969.0,5.41,59-405,10020,599187
608959,2023-11-18,Poznan,Grunwald,4.0,94.5,0.0,8.0,1.0,,6.79,57-617,4843,457669
332978,2024-06-21,Lodz,Karolew,1.0,67.7,1.0,15.0,1.0,2012.0,11.16,26-264,3500,236950
632043,2024-11-16,Poznan,Naramowice,5.0,71.9,13.0,4.0,0.0,,5.27,81-582,4618,332011
784780,2024-06-16,Warszawa,Praga,5.0,98.6,0.0,13.0,0.0,1986.0,14.77,90-793,3614,356385
637845,2025-08-31,Krakow,Zwierzyniec,4.0,81.2,7.0,10.0,1.0,1955.0,2.49,33-632,9267,752481
278970,2025-07-07,Poznan,Jezyce,2.0,80.8,,8.0,1.0,2016.0,8.48,73-471,3934,317861
640183,2025-07-28,Gdansk,Chelm,1.0,51.5,3.0,5.0,0.0,1955.0,5.82,98-510,4597,236739
741152,2024-07-22,Poznan,Grunwald,4.0,96.5,1.0,4.0,0.0,,1.66,15-302,6647,641398
282345,2025-05-20,Poznan,Wilda,4.0,109.7,3.0,4.0,0.0,2015.0,7.95,12-350,3834,420544
754811,2024-01-30,Poznan,Stare Miasto,1.0,63.7,0.0,5.0,1.0,1981.0,4.03,53-436,7635,486325
590739,2024-02-10,Poznan,Winogrady,2.0,62.9,,6.0,1.0,2020.0,9.1,52-879,4674,294019
570014,2025-09-06,Gdansk,Orunia,4.0,97.5,4.0,7.0,1.0,1990.0,14.17,39-671,3500,341250
122524,2024-07-24,Gdansk,Wrzeszcz,5.0,101.2,1.0,9.0,1.0,2021.0,3.93,17-599,8701,880525
366069,2024-05-30,Krakow,Nowa Huta,5.0,81.7,7.0,17.0,1.0,2015.0,8.38,47-758,4184,341850
591365,2025-03-09,Krakow,Podgorze,3.0,57.0,1.0,12.0,1.0,1966.0,12.87,58-372,4330,246818
703717,2025-07-23,Wroclaw,Srodmiescie,5.0,83.5,4.0,4.0,0.0,1988.0,2.61,39-406,8723,728409
20639,2024-02-13,Gdansk,Chelm,3.0,65.1,9.0,12.0,1.0,1967.0,7.14,59-718,4685,304993
188709,2024-06-02,Warszawa,Ursynow,4.0,97.9,8.0,10.0,1.0,1999.0,3.3,16-885,10921,1069140
457119,2025-02-27,Krakow,Zwierzyniec,2.0,77.1,14.0,16.0,1.0,1968.0,3.68,61-424,8730,673051
32902,2025-04-18,Warszawa,Targowek,5.0,86.2,14.0,17.0,0.0,2007.0,3.38,98-396,7692,663010
334266,2025-06-02,Poznan,Nowe Miasto,4.0,82.2,8.0,13.0,1.0,,5.76,63-618,4878,401010
162907,2023-10-18,Lodz,Teofilow,2.0,58.5,2.0,9.0,1.0,1976.0,6.9,94-876,3787,221538
149278,2025-02-03,Warszawa,Praga,4.0,92.7,1.0,11.0,0.0,1956.0,5.52,35-124,6677,619002
226777,2024-01-13,Gdansk,Chelm,2.0,71.4,11.0,4.0,0.0,2011.0,1.82,86-594,6641,474177
475272,2024-03-24,Warszawa,Targowek,1.0,56.8,,5.0,0.0,2021.0,8.57,15-883,5315,301916
296816,2025-01-20,Warszawa,Bemowo,5.0,125.5,1.0,13.0,1.0,1999.0,8.98,42-123,6559,823101
494390,2025-03-18,Lodz,Polesie,4.0,68.7,8.0,5.0,1.0,,10.23,31-648,3500,240450
723599,2023-10-23,Warszawa,Bielany,3.0,81.3,3.0,,1.0,1985.0,0.64,85-499,12522,1018040
243885,2024-03-13,Wroclaw,Oporow,4.0,60.2,1.0,16.0,1.0,,3.93,31-143,7112,428122
388353,2023-11-07,Krakow,Czyzyny,5.0,112.0,3.0,14.0,1.0,,4.83,24-141,7434,832567
777243,2024-12-06,Krakow,Podgorze,3.0,24.3,6.0,7.0,1.0,1996.0,9.14,28-652,5634,136917
684669,2024-06-09,Gdansk,Srodmiescie,5.0,83.7,12.0,17.0,1.0,1995.0,6.92,42-850,7506,628264
147303,2023-11-19,Gdansk,Orunia,2.0,76.0,7.0,14.0,1.0,1995.0,1.73,19-452,6230,473507
736713,2024-04-13,Poznan,Stare Miasto,1.0,61.8,15.0,12.0,1.0,,14.21,18-966,3500,216300
690960,2024-04-25,Lodz,Polesie,5.0,118.0,3.0,12.0,1.0,2017.0,13.62,31-577,3500,413000
617390,2024-05-09,Gdansk,Oliwa,1.0,92.8,,8.0,1.0,1968.0,7.29,62-135,5656,524831
705748,2025-02-11,Warszawa,Targowek,5.0,88.0,10.0,13.0,0.0,1999.0,8.53,85-114,6047,532177
189749,2024-01-21,Warszawa,Praga,4.0,103.4,6.0,6.0,1.0,2017.0,3.49,62-426,9959,1029770
400162,2024-07-20,Wroclaw,Psie Pole,4.0,95.7,0.0,16.0,1.0,2020.0,4.18,43-235,5590,534973
338465,2025-03-08,Warszawa,Ursynow,5.0,110.3,14.0,9.0,1.0,1963.0,1.82,74-355,11751,1296152
658208,2025-03-13,Gdansk,Przymorze,1.0,41.3,0.0,9.0,1.0,1979.0,7.94,97-390,5403,223134
707245,2025-02-11,Lodz,Teofilow,3.0,96.7,14.0,14.0,1.0,1976.0,8.18,65-786,3500,338450
547320,2025-01-30,Wroclaw,Stare Miasto,2.0,71.6,14.0,14.0,1.0,2021.0,4.48,53-756,7934,568100
787470,2024-06-15,Poznan,Wilda,4.0,101.8,4.0,14.0,1.0,1968.0,6.34,21-409,4594,467685
229762,2024-08-05,Wroclaw,Oltaszyn,2.0,62.4,4.0,,1.0,,10.99,54-824,4080,254603
266139,2025-04-18,Warszawa,Srodmiescie,2.0,52.6,10.0,15.0,1.0,1969.0,0.97,13-804,15766,829285
111384,2025-09-08,Poznan,Winogrady,4.0,115.2,0.0,8.0,1.0,1973.0,2.48,27-471,6146,708015
233887,2023-11-03,Wroclaw,Srodmiescie,1.0,37.2,15.0,7.0,1.0,1973.0,11.8,36-592,4952,184201
756037,2025-05-20,Poznan,Nowe Miasto,3.0,74.4,1.0,16.0,1.0,1989.0,2.75,31-573,6232,463674
192086,2025-02-22,Wroclaw,Biskupin,4.0,93.8,1.0,10.0,1.0,1992.0,9.22,29-873,4392,411923
12506,2024-08-14,Krakow,Stare Miasto,1.0,82.2,1.0,16.0,,1976.0,3.82,38-705,8501,698763
366867,2025-03-18,Krakow,Krowodrza,3.0,89.7,,17.0,1.0,1965.0,3.0,18-861,8544,766366
723520,2024-08-04,Warszawa,Wola,5.0,119.0,9.0,13.0,1.0,2021.0,8.3,30-258,8122,966546
